CustomerID,tenure,Contract,MonthlyCharges,TotalCharges,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,SatisfactionScore,SupportCallsLast6Months,Data_Usage_Drop_Rate,Call_Drop_Rate,Slow_Speed_Days,Unresolved_Complaints,Churn
CUST2563,12,Month-to-month,98.13,1167.77,0,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,No,Electronic check,3,3,0.8,0.112,4,3,1
CUST2564,33,Two year,103.31,3379.93,0,No,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,No,Credit card,3,0,0.14,0.016,3,0,0
CUST2565,19,Month-to-month,55.6,916.31,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,3,0,0.15,0.022,2,0,0
CUST2566,64,Two year,87.36,5195.21,1,No,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,No,Credit card,3,5,0.6,0.038,1,1,0
CUST2567,33,Two year,73.16,2283.1,0,No,No,Yes,No,DSL,Yes,No,No,No,Yes,No,Yes,Credit card,3,1,0.18,0.024,0,0,1
CUST2568,44,One year,101.02,4153.67,0,Yes,No,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,No,Credit card,4,0,0.11,0.02,0,0,0
CUST2569,42,Two year,93.5,3691.96,1,Yes,Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,No,No,Bank transfer,3,4,0.52,0.018,5,0,0
CUST2570,52,Two year,93.65,4666.79,0,Yes,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Electronic check,2,3,0.48,0.025,9,0,0
CUST2571,6,Month-to-month,110.21,580.52,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,No,Bank transfer,3,2,0.26,0.093,3,0,1
CUST2572,68,Two year,95.43,5645.53,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,No,Electronic check,2,0,0.71,0.008,20,0,0
CUST2573,24,One year,96.13,2163.02,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,Mailed check,3,3,0.62,0.04,5,3,1
CUST2574,20,Two year,102.44,1811.04,0,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Yes,Bank transfer,4,1,0.36,0.014,3,0,1
CUST2575,52,One year,47.13,2170.25,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,3,1,0.31,0.027,4,0,0
CUST2576,54,Two year,36.29,1835.33,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,4,3,0.64,0.014,2,2,0
CUST2577,64,Month-to-month,27.17,1548.39,1,Yes,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,4,5,0.79,0.009,3,0,1
CUST2578,55,Month-to-month,74.04,3737.47,0,No,No,Yes,No,DSL,No,No,Yes,No,No,Yes,No,Bank transfer,3,4,0.55,0.019,4,3,1
CUST2579,25,Two year,32.91,713.93,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,1,1,0.7,0.031,22,0,0
CUST2580,33,One year,86.92,3006.54,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Mailed check,2,0,0.67,0.023,14,0,1
CUST2581,23,Two year,72.36,1436.08,0,No,No,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Yes,Mailed check,3,0,0.21,0.021,1,0,1
CUST2582,30,One year,92.61,2607.73,1,No,Yes,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,Mailed check,3,3,0.66,0.006,1,0,0
CUST2583,47,Month-to-month,45.96,2003.12,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card,4,1,0.34,0.022,1,0,0
CUST2584,57,Month-to-month,40.33,2208.75,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,3,0,0.06,0.016,1,0,0
CUST2585,2,Month-to-month,69.45,145.77,0,Yes,No,Yes,No,DSL,No,No,No,No,No,Yes,No,Credit card,1,4,0.43,0.038,9,0,1
CUST2586,19,Two year,101.75,1888.34,0,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,Bank transfer,3,1,0.03,0.039,3,0,0
CUST2587,8,Month-to-month,103.03,746.34,0,No,No,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,No,Electronic check,5,1,0.24,0.012,3,0,0
CUST2588,10,One year,103.5,1021.96,0,No,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,4,2,0.15,0.026,0,0,0
CUST2589,4,One year,98.41,406.95,1,No,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,No,Credit card,4,2,0.11,0.07,0,0,0
CUST2590,71,Month-to-month,114.3,8279.29,1,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Yes,Mailed check,4,1,0.09,0.081,4,0,1
CUST2591,38,Month-to-month,70.91,2699.26,0,No,Yes,Yes,No,DSL,No,No,No,No,Yes,Yes,No,Mailed check,5,5,0.71,0.009,5,0,0
CUST2592,20,Two year,41.92,805.97,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,4,3,0.67,0.002,2,2,0
CUST2593,35,Two year,39.33,1216.98,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card,1,0,0.51,0.01,24,0,0
CUST2594,61,Month-to-month,99.16,5496.84,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Yes,Bank transfer,2,1,0.57,0.005,18,0,1
CUST2595,8,One year,97.5,663.74,1,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,No,Bank transfer,2,0,0.56,0.005,16,0,1
CUST2596,56,One year,40.46,2134.32,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,2,3,0.65,0.01,13,2,1
CUST2597,66,Month-to-month,43.96,2958.96,1,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,1,2,0.84,0.008,23,0,1
CUST2598,4,Month-to-month,84.06,288.48,0,No,No,Yes,No,DSL,Yes,No,No,No,No,Yes,No,Bank transfer,5,1,0.03,0.012,3,0,0
CUST2599,44,Two year,96.93,3668.84,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,No,Credit card,4,0,0.32,0.105,2,0,0
CUST2600,5,One year,31.37,155.87,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,5,2,0.04,0.013,3,0,0
CUST2601,53,Month-to-month,95.98,4391.73,1,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,No,Electronic check,5,3,0.66,0.034,4,3,1
CUST2602,9,Two year,102.98,825.46,0,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Yes,Electronic check,3,1,0.16,0.02,0,0,0
CUST2603,33,One year,47.39,1343.41,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,2,3,0.46,0.029,15,1,1
CUST2604,53,Two year,48.48,2565.66,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,2,2,0.62,0.033,10,0,0
CUST2605,48,Month-to-month,54.66,2422.3,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,5,1,0.22,0.039,5,0,0
CUST2606,9,Month-to-month,38.6,351.33,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,3,2,0.08,0.016,5,0,1
CUST2607,38,Month-to-month,32.42,1269.01,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,3,1,0.19,0.014,3,0,1
CUST2608,20,One year,45.91,964.03,1,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card,3,2,0.24,0.001,2,0,0
CUST2609,71,Two year,69.68,4434.87,0,Yes,No,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Yes,Credit card,1,1,0.85,0.011,21,0,0
CUST2610,50,One year,46.41,2341.63,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,3,2,0.07,0.036,1,0,0
CUST2611,61,Month-to-month,68.14,4340.79,1,No,Yes,Yes,No,DSL,No,No,Yes,No,Yes,No,Yes,Mailed check,1,3,0.84,0.011,16,0,1
CUST2612,10,One year,21.66,193.83,0,No,Yes,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,1,1,0.76,0.034,23,0,1
CUST2613,46,One year,92.97,4056.56,0,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Yes,Mailed check,4,1,0.05,0.037,4,0,0
CUST2614,56,Two year,76.75,4302.55,0,No,No,Yes,No,DSL,Yes,No,Yes,No,Yes,No,No,Bank transfer,4,1,0.34,0.008,4,0,0
CUST2615,43,Month-to-month,70.38,3034.39,0,Yes,No,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Yes,Mailed check,3,2,0.03,0.006,5,0,0
CUST2616,20,Month-to-month,85.7,1471.83,0,No,Yes,Yes,Yes,DSL,No,Yes,No,Yes,No,No,No,Bank transfer,4,2,0.38,0.01,3,0,0
CUST2617,39,Two year,44.56,1658.31,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,1,1,0.76,0.024,6,0,0
CUST2618,6,Two year,71.83,421.63,1,Yes,No,Yes,No,DSL,No,No,No,No,Yes,No,No,Bank transfer,4,2,0.32,0.024,0,0,0
CUST2619,14,Month-to-month,80.17,1067.55,0,Yes,No,Yes,Yes,DSL,No,Yes,No,No,No,No,Yes,Electronic check,2,2,0.73,0.023,12,0,1
CUST2620,35,Two year,51.57,1534.38,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,2,2,0.52,0.017,19,0,0
CUST2621,46,One year,30.45,1465.12,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,3,3,0.54,0.037,4,2,1
CUST2622,6,Two year,104.64,648.87,0,No,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No,Mailed check,3,0,0.07,0.009,4,0,0
CUST2623,47,One year,90.59,3738.93,0,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No,Bank transfer,3,1,0.14,0.02,4,0,0
CUST2624,49,Two year,70.09,3284.96,0,No,No,Yes,No,DSL,No,Yes,No,Yes,No,No,Yes,Mailed check,3,2,0.29,0.014,2,0,0
CUST2625,61,Two year,41.76,2396.73,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,1,5,0.59,0.023,17,1,1
CUST2626,37,One year,84.0,3155.85,0,No,Yes,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Yes,Mailed check,3,2,0.17,0.023,0,0,0
CUST2627,55,Two year,96.16,4912.53,0,No,Yes,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Yes,Bank transfer,4,2,0.17,0.136,2,0,0
CUST2628,37,Month-to-month,75.96,2948.3,0,Yes,No,Yes,Yes,DSL,No,No,No,Yes,No,Yes,No,Bank transfer,4,1,0.34,0.007,0,0,0
CUST2629,37,Two year,100.16,3739.88,0,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,No,Credit card,2,1,0.71,0.115,23,0,0
CUST2630,40,One year,93.15,3802.14,0,No,No,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Yes,Electronic check,4,2,0.18,0.095,3,0,0
CUST2631,68,Two year,67.3,4402.75,0,Yes,No,Yes,No,DSL,No,No,No,No,No,Yes,No,Credit card,4,0,0.37,0.013,5,0,0
CUST2632,64,One year,45.84,3056.94,1,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card,5,3,0.71,0.023,5,3,0
CUST2633,18,Month-to-month,70.07,1219.06,1,Yes,No,Yes,No,DSL,No,No,No,No,Yes,Yes,Yes,Electronic check,4,0,0.27,0.018,5,0,0
CUST2634,66,Month-to-month,61.78,3787.23,0,Yes,No,No,No phone service,DSL,Yes,No,No,No,No,No,No,Bank transfer,3,2,0.24,0.033,1,0,0
CUST2635,45,Month-to-month,108.6,4640.41,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,No,Electronic check,2,4,0.75,0.032,16,2,1
CUST2636,39,Two year,33.65,1249.36,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card,5,1,0.37,0.04,4,0,0
CUST2637,34,One year,93.46,3118.18,0,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,Credit card,2,5,0.42,0.03,18,3,1
CUST2638,69,One year,29.92,2027.81,0,Yes,Yes,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card,2,2,0.69,0.012,20,0,0
CUST2639,35,Two year,93.83,3050.53,0,Yes,Yes,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,No,Electronic check,2,0,0.79,0.013,16,0,1
CUST2640,3,Month-to-month,47.78,123.46,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card,3,3,0.83,0.032,5,0,1
CUST2641,65,Month-to-month,74.65,4734.45,0,Yes,No,Yes,No,DSL,No,No,No,No,Yes,No,No,Mailed check,2,3,0.54,0.03,18,2,1
CUST2642,5,One year,69.95,351.56,0,No,No,Yes,No,DSL,No,No,Yes,No,No,Yes,Yes,Mailed check,4,0,0.05,0.02,1,0,0
CUST2643,34,One year,87.92,2578.63,1,Yes,No,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,No,Mailed check,3,3,0.74,0.019,5,2,1
CUST2644,48,One year,79.71,3979.52,0,No,No,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Yes,Bank transfer,3,1,0.24,0.004,5,0,0
CUST2645,45,Two year,38.25,1695.74,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,3,1,0.06,0.021,0,0,0
CUST2646,71,One year,48.84,3467.76,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,4,1,0.04,0.0,4,0,0
CUST2647,1,Two year,38.93,39.41,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,4,4,0.57,0.033,5,0,1
CUST2648,39,One year,72.29,2917.91,0,Yes,Yes,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Yes,Bank transfer,3,0,0.19,0.035,3,0,0
CUST2649,41,Month-to-month,100.39,4280.2,1,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No,Mailed check,3,0,0.38,0.023,5,0,0
CUST2650,12,One year,98.09,1085.79,0,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Credit card,1,0,0.68,0.038,14,0,0
CUST2651,50,Month-to-month,92.67,4693.57,0,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Yes,Mailed check,4,4,0.44,0.023,4,2,1
CUST2652,29,Month-to-month,15.25,401.27,0,Yes,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,4,1,0.15,0.022,2,0,1
CUST2653,9,Two year,80.26,662.56,0,Yes,No,Yes,No,DSL,No,No,Yes,Yes,No,No,No,Bank transfer,2,3,0.49,0.029,21,0,1
CUST2654,51,Month-to-month,42.58,2120.72,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,3,3,0.47,0.028,3,2,0
CUST2655,55,Month-to-month,71.7,3360.76,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Yes,Credit card,4,0,0.25,0.011,2,0,0
CUST2656,52,Month-to-month,48.1,2199.91,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,3,1,0.15,0.001,4,0,0
CUST2657,11,Two year,102.59,1136.73,0,Yes,No,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Yes,Credit card,4,1,0.01,0.02,0,0,0
CUST2658,71,Month-to-month,88.8,5416.38,0,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Yes,Mailed check,3,1,0.03,0.004,3,0,0
CUST2659,71,One year,74.46,5000.59,0,No,No,Yes,No,DSL,No,No,Yes,No,No,Yes,Yes,Mailed check,1,4,0.71,0.023,22,0,1
CUST2660,65,Month-to-month,99.7,6484.91,0,Yes,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,No,Electronic check,3,0,0.0,0.133,5,0,0
CUST2661,62,Two year,75.57,4124.27,0,Yes,Yes,Yes,No,DSL,No,No,No,Yes,No,No,No,Bank transfer,3,1,0.29,0.031,5,0,0
CUST2662,15,Month-to-month,72.29,996.14,0,No,No,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,No,Electronic check,3,1,0.17,0.011,5,0,1
CUST2663,46,Month-to-month,78.02,3273.22,0,Yes,No,Yes,No,DSL,No,Yes,No,No,No,No,Yes,Electronic check,4,2,0.13,0.026,5,0,0
CUST2664,6,Two year,76.29,458.95,0,Yes,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Yes,Credit card,2,2,0.48,0.011,19,0,1
CUST2665,32,Two year,30.36,962.09,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,4,2,0.34,0.022,5,0,0
CUST2666,14,One year,75.67,1019.32,1,Yes,No,Yes,No,DSL,Yes,No,No,No,Yes,No,Yes,Credit card,2,0,0.79,0.022,18,0,1
CUST2667,24,Two year,58.83,1367.73,1,Yes,No,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Yes,Bank transfer,3,0,0.34,0.031,4,0,0
CUST2668,40,One year,85.74,3105.67,1,Yes,No,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,No,Bank transfer,3,4,0.44,0.135,3,0,1
CUST2669,5,One year,86.73,426.99,0,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,Electronic check,3,4,0.78,0.14,4,0,1
CUST2670,3,Two year,83.73,255.96,0,No,No,Yes,Yes,DSL,Yes,No,No,No,No,No,Yes,Mailed check,4,0,0.07,0.028,1,0,0
CUST2671,37,Month-to-month,85.18,3099.35,0,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Bank transfer,2,0,0.84,0.006,21,0,0
CUST2672,65,Two year,85.59,4846.03,0,No,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Yes,Bank transfer,4,0,0.18,0.018,1,0,0
CUST2673,53,Month-to-month,107.8,5379.51,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,No,Credit card,2,2,0.84,0.024,12,0,1
CUST2674,64,Month-to-month,28.73,1647.46,0,Yes,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,3,4,0.69,0.008,1,0,1
CUST2675,16,Two year,51.09,782.13,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,2,0,0.54,0.039,9,0,0
CUST2676,70,Month-to-month,80.52,5788.92,0,No,No,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Yes,Mailed check,4,2,0.21,0.004,3,0,0
CUST2677,12,One year,37.6,388.9,1,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,3,4,0.58,0.04,1,2,1
CUST2678,17,Month-to-month,95.59,1392.05,0,No,No,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Yes,Electronic check,3,1,0.24,0.037,0,0,1
CUST2679,68,Month-to-month,93.66,5558.39,0,Yes,No,Yes,Yes,DSL,No,No,Yes,No,No,No,No,Credit card,1,4,0.61,0.008,22,2,1
CUST2680,3,Month-to-month,37.82,105.47,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,1,0,0.48,0.026,15,0,1
CUST2681,66,One year,44.57,2569.33,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,3,0,0.23,0.033,1,0,0
CUST2682,42,One year,71.23,2902.0,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Yes,Electronic check,3,0,0.19,0.025,4,0,0
CUST2683,35,One year,82.22,2453.88,0,No,No,Yes,Yes,DSL,No,No,No,Yes,No,No,Yes,Credit card,4,2,0.38,0.025,0,0,0
CUST2684,13,Two year,81.25,904.36,0,No,No,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Yes,Mailed check,4,2,0.39,0.037,2,0,0
CUST2685,56,Month-to-month,94.07,4678.23,1,No,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,No,Credit card,1,1,0.71,0.005,24,0,1
CUST2686,6,One year,84.95,470.43,1,Yes,No,Yes,No,DSL,No,Yes,No,No,Yes,Yes,No,Bank transfer,3,1,0.17,0.014,2,0,1
CUST2687,4,Month-to-month,38.28,152.89,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,1,1,0.48,0.008,20,0,1
CUST2688,6,One year,91.32,516.64,0,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,Yes,No,Electronic check,5,2,0.35,0.115,5,0,1
CUST2689,71,Month-to-month,83.33,5285.54,0,Yes,No,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Credit card,5,4,0.6,0.037,3,3,0
CUST2690,53,One year,33.84,1527.16,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,2,5,0.44,0.02,8,2,1
CUST2691,5,Month-to-month,84.1,392.91,0,No,No,Yes,No,DSL,No,Yes,Yes,No,No,No,Yes,Mailed check,1,0,0.43,0.031,16,0,1
CUST2692,8,Two year,104.46,857.01,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,No,Mailed check,4,4,0.47,0.108,1,0,0
CUST2693,55,One year,93.39,4800.08,0,Yes,No,Yes,Yes,DSL,No,No,No,Yes,No,No,Yes,Electronic check,3,0,0.29,0.011,2,0,0
CUST2694,56,One year,44.26,2592.77,1,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,5,0,0.09,0.027,5,0,0
CUST2695,31,Two year,75.54,2451.3,0,No,No,Yes,No,DSL,No,No,No,No,Yes,Yes,No,Electronic check,2,2,0.55,0.034,14,0,0
CUST2696,31,Month-to-month,111.73,2997.08,0,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,No,Mailed check,4,2,0.31,0.01,0,0,0
CUST2697,28,One year,83.76,2008.74,0,Yes,No,Yes,No,DSL,No,No,No,No,No,Yes,No,Electronic check,3,4,0.47,0.003,2,1,1
CUST2698,27,Two year,56.25,1509.96,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,5,2,0.36,0.015,5,0,0
CUST2699,4,Two year,39.21,151.59,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,3,3,0.47,0.033,1,0,1
CUST2700,64,Month-to-month,90.59,5130.4,0,No,Yes,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,Electronic check,4,1,0.06,0.02,5,0,0
CUST2701,33,Month-to-month,71.85,2478.95,0,Yes,Yes,Yes,No,DSL,No,Yes,No,No,Yes,No,Yes,Bank transfer,4,5,0.46,0.038,2,0,0
CUST2702,47,One year,49.77,2203.67,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card,3,0,0.2,0.025,3,0,0
CUST2703,10,Month-to-month,41.01,350.99,1,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,3,1,0.3,0.002,2,0,0
CUST2704,37,Two year,41.15,1533.32,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,3,1,0.27,0.032,0,0,0
CUST2705,39,Month-to-month,34.1,1294.78,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,2,4,0.45,0.033,23,0,1
CUST2706,27,One year,94.69,2396.93,1,Yes,No,Yes,Yes,DSL,No,No,No,No,No,Yes,No,Bank transfer,4,0,0.05,0.009,1,0,0
CUST2707,33,Two year,87.6,2575.39,0,No,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Yes,Credit card,2,2,0.7,0.053,23,0,1
CUST2708,67,One year,70.9,4342.85,0,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Yes,Mailed check,4,4,0.5,0.001,0,0,0
CUST2709,64,Month-to-month,43.94,2952.15,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card,5,2,0.13,0.009,4,0,0
CUST2710,25,One year,41.44,1015.72,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,1,0,0.64,0.005,7,0,0
CUST2711,37,One year,45.97,1547.32,1,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,3,4,0.51,0.014,2,0,1
CUST2712,4,One year,59.73,246.4,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,4,0,0.13,0.022,5,0,0
CUST2713,3,Month-to-month,104.03,293.16,1,No,Yes,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,Bank transfer,5,2,0.21,0.029,2,0,0
CUST2714,34,Month-to-month,23.4,803.17,0,No,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,2,2,0.48,0.005,18,0,1
CUST2715,41,Two year,47.46,1789.85,1,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,3,0,0.25,0.001,0,0,0
CUST2716,56,One year,114.36,6480.66,1,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,Bank transfer,3,1,0.01,0.111,4,0,0
CUST2717,37,One year,111.29,3790.7,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,Mailed check,4,1,0.22,0.023,4,0,0
CUST2718,3,One year,65.8,205.79,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Yes,Credit card,2,3,0.72,0.005,20,1,1
